0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.26686913,10.568877,-19.9657,-0.062885106,-15.844359,-66.35269,-4.6162205,2.67176,-46.72235,8.785327,-12.478639,-4.379525,9.779492,46.560646,3.9758625,16.353672,72.59131,18.313879,-0.18376195,3.6747704,5.261647,-43.27263
-0.53689975,10.271822,-24.094954,-13.407293,-22.994715,-64.02358,-7.163249,-3.0561852,-45.533916,2.8046665,-5.475079,-4.780462,10.79151,44.2982,-5.9239187,6.1124697,70.02717,7.1243305,2.4365993,-0.31137526,-3.8057952,-47.69684
-1.4596134,10.382782,-32.71914,-21.64702,-38.6368,-54.661167,-20.883305,-14.738756,-42.922874,-19.853533,13.828121,-5.455601,-2.311234,47.29025,-29.609694,-5.8955135,50.24558,-20.895388,12.372366,-14.635942,-19.858194,-72.85885
-1.0199339,12.10241,-28.474638,-18.362043,-32.106228,-58.187637,-14.138413,-8.426077,-43.699696,-12.730054,7.161615,-4.9448705,6.1669307,42.829124,-21.77471,-3.234615,60.470673,-9.808674,6.787626,-7.454902,-15.978924,-60.674713
0.84789526,10.36684,-28.552996,25.877867,-1.612182,-79.66156,-8.062483,10.386818,-49.047527,13.076106,-20.07198,-4.518186,6.593718,54.36306,14.053755,51.344555,74.34774,28.02304,-5.995293,6.4860063,14.853287,-41.734062
-0.64710844,6.697191,-25.361124,-14.452331,-25.201483,-63.208363,-7.870366,-4.467576,-44.113033,-0.61614335,-2.479835,-4.8292108,10.883119,42.64375,-10.1604595,2.21853,68.40472,2.6264172,4.654738,-0.5210763,-7.6492534,-50.370308
1.5603026,10.6660385,-22.14696,23.847692,9.759809,-89.04368,-15.600296,11.448233,-60.361237,10.065751,-31.507793,-15.428873,2.6973586,56.150715,11.814398,45.128887,81.108955,23.513098,-7.37814,5.6813607,18.813269,-47.774784
-0.56022257,9.483631,-24.362919,-13.807748,-23.47505,-63.810963,-7.395569,-3.3548732,-45.23322,2.0854025,-4.841212,-4.8031316,10.864754,43.948086,-6.8451056,5.2884274,69.68382,6.0989094,2.9106765,-0.27577603,-4.619161,-48.209137
1.1687872,11.348661,-26.48234,24.677908,3.0574684,-84.89986,-10.851511,11.3479,-54.805206,11.796843,-28.014685,-8.760592,3.2039847,56.34749,12.805853,50.309875,77.903465,25.493528,-6.0500665,4.190348,16.209515,-45.16014
0.6674129,8.600099,-27.292913,25.422842,-4.5856967,-76.2805,-7.225773,8.930937,-46.63255,13.7356825,-15.836557,-2.0314965,7.7924933,53.21619,14.280012,47.517685,73.500885,28.069223,-6.8535147,7.8293195,14.522985,-39.685738
0.57151455,9.599088,-26.289019,24.631907,-5.9321713,-74.58693,-6.9521303,9.201969,-46.135254,14.038075,-13.555165,-1.3873746,8.604633,52.440937,14.779423,44.349022,73.38425,27.85016,-7.2944093,8.264333,14.161705,-40.0765
0.098361075,7.5393863,-18.026178,15.697782,-8.2985935,-69.74251,-4.2751126,8.814436,-47.285774,12.244016,-12.580806,-2.8634045,8.601347,48.220844,12.016874,29.650812,73.78274,25.69858,-2.6834784,7.5235524,11.3615265,-40.909344
1.7198886,7.626346,-20.171339,24.006975,12.27249,-91.1569,-16.864805,11.134975,-62.939835,8.467879,-32.54528,-19.740313,2.8739219,54.77901,11.085287,43.682167,81.04764,23.953781,-7.1551456,5.6613793,20.496334,-49.761265
0.51280993,7.208419,-25.49419,23.894514,-6.195169,-73.59495,-6.7608843,9.57959,-46.446785,13.638064,-12.127579,-0.9207801,9.109478,52.05744,15.250599,42.409313,73.340775,27.592146,-7.557635,8.560809,14.005457,-40.143555
0.30920717,10.038777,-21.59542,20.951271,-6.843122,-71.09155,-5.271517,10.517138,-46.839653,12.358122,-11.713512,-1.8131418,9.008018,49.863544,15.215147,35.94132,72.781494,26.859632,-5.4870076,8.3181305,13.139961,-40.416134
1.6356113,5.6134176,-21.439354,23.922846,11.011965,-89.87439,-16.185417,11.524332,-61.552864,9.382943,-32.111076,-17.46344,2.8697333,55.73131,11.605909,44.44241,81.09712,23.625845,-7.3380866,5.671937,19.677681,-48.774147
