0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-1.7412751,1.6237656,15.297618,12.954111,12.7711315,11.234292,11.142731,10.758375,10.572887,14.306261,10.516614,11.977549,12.949745,11.984129,10.126076,12.235542,13.114105,10.802574,10.867415,14.543352,11.923189,14.338068,12.387682,12.506649,13.630723,9.4385395,10.818152,12.141111,13.978075,13.779382,11.980928,11.0143585,12.200823,11.882719,11.139647,11.919816,11.497675,11.690926,12.062788,13.109119,13.365665,10.363772,12.179461,11.2649765,11.812556,13.005865,12.126393,11.0814905,11.822699,11.044843,11.604213,11.006723,13.139201,11.187135,11.28489,11.715022,12.030932,12.149359,12.341779,10.13376,10.197669,12.251533,10.313855,12.364191,12.492373,13.473059,12.900933,14.119167,13.722126,12.676875,11.4489,11.69726,12.649317,12.358375,11.790133,12.8000765,12.564073,14.030018,10.924738,12.577956,12.0270195,12.680766,12.576735,8.819324,11.7927885,14.8755045,10.696965,11.618199,11.644418,15.762434,10.666608,13.249301,11.131693,10.918747,11.494936,12.912619,11.203575,14.096313,12.398124,13.683423,11.401915,10.173791,11.726791
-1.6976125,-0.51660156,14.8143635,6.9402537,5.5642805,6.6035595,4.774691,4.5306425,5.5447717,5.653905,4.845512,4.470402,6.646324,5.9467897,6.6258383,5.490505,6.933551,5.4502616,5.506537,6.381727,4.734503,7.438117,6.5108547,5.6330757,3.9304466,6.638586,5.095121,6.9365335,5.275701,6.2752256,6.5003023,6.027008,5.9607873,5.9401917,5.823718,3.296216,6.753544,6.3624415,5.6617713,5.3360457,5.645989,5.139197,6.8983717,3.42976,6.397065,5.7034464,5.2886806,5.800861,6.4457912,5.8271737,6.586964,6.4848022,7.048207,5.3365693,7.6866198,6.488777,6.3848743,4.3321037,6.1072526,4.8871546,3.2467742,5.626734,4.927925,5.362771,4.750437,4.053726,6.778844,5.1875196,5.365098,5.1719193,4.561194,6.8078346,5.816922,6.319508,6.210185,4.69933,6.7263136,6.08263,4.854888,4.909569,6.061105,5.889646,5.820566,5.662339,6.0034647,5.0937824,6.643118,6.3669043,6.6980705,6.1741114,4.139647,6.715779,7.578166,6.47246,6.0561504,4.6992145,5.8299274,5.9155235,5.0344963,6.485774,5.3021245,4.9480124,5.383569
-1.6539497,-0.30221948,14.283005,6.515623,6.2894087,6.3763037,5.9705524,6.467103,7.1321716,6.2236843,6.197239,5.6462193,6.0826945,7.6275425,6.9420004,6.162406,8.099554,8.164443,7.606902,6.9198065,7.355593,6.2821884,6.1147065,7.351549,6.365259,7.234192,5.4529243,7.4672284,7.009775,7.4705753,7.1057234,7.5315914,7.0288076,7.79717,7.026358,7.167589,6.566111,5.67266,7.438362,6.9877796,6.808446,6.9296684,6.791426,6.2056456,8.489496,7.4148097,6.0846653,6.464097,7.2070065,6.712559,6.980591,7.522002,7.009154,7.102212,7.070451,7.264195,6.8757715,6.5438094,6.542741,7.9508524,6.1551,7.0635476,6.5295515,5.426931,8.608577,7.1238327,6.8401756,6.984821,6.1757073,6.331535,6.3059483,7.3161936,6.918201,7.1398754,6.396483,5.977163,7.9672613,6.905834,7.219914,7.6829276,5.8819,6.5654736,6.295974,6.0619373,6.6885767,7.0254993,6.017934,7.4975014,7.337861,6.971265,6.5155725,6.931246,7.0629954,6.7039967,6.7658587,6.810311,6.3569307,6.7075205,7.919062,6.8726277,7.4098196,6.8887153,7.1215773
-1.6102871,-0.6746783,13.708853,4.0882626,7.406907,5.1418567,5.3308473,6.267231,7.497079,4.435739,6.454849,5.2174067,6.6366024,6.794176,7.060649,4.9195147,5.3365226,3.9303832,6.5747085,5.201165,5.523675,7.392826,4.811404,6.979354,5.721163,4.837965,4.9195423,6.743217,5.4108677,4.596862,6.200992,5.2320247,4.9585533,4.1201615,5.386026,5.9879932,6.054751,6.6205015,5.477486,6.400136,4.734286,5.0214777,4.958788,7.023999,4.9256263,5.0589433,5.9061975,3.896698,5.7287498,3.903987,4.9506354,6.8462257,5.157475,4.91499,5.3041234,5.582166,5.246325,6.109091,3.9618034,7.237298,5.2545357,4.869649,6.421843,4.5715137,5.9193482,5.7177377,4.9330597,6.0907135,5.9076943,5.735077,6.0435863,3.882667,6.017866,4.7655144,6.3415318,5.1161094,6.301733,3.6899986,5.0219164,3.911497,5.7273884,6.1316624,6.121291,7.0110474,5.4906516,7.1922126,5.3635974,5.4446955,6.702701,6.036883,5.399269,7.4257746,5.711192,4.5577774,7.2070274,5.454707,5.4138465,4.7747517,5.274098,4.164472,4.554097,4.9512343,6.2261505
-1.5666244,-0.16138843,13.097643,8.217465,6.7886686,7.7890224,8.559091,8.640147,8.882418,8.374193,8.979138,9.114554,8.08535,8.723551,7.49864,7.9978733,8.652462,7.487028,7.7986975,8.524965,8.103584,8.520959,7.7397447,8.358812,7.4504094,8.263392,8.351696,8.487414,7.5312195,8.1931305,7.394845,8.217093,7.9298625,7.5811043,7.808177,8.374586,8.206114,8.520023,8.074416,7.1623707,7.557459,8.495903,7.778201,8.990089,7.794718,8.22404,8.2766285,8.063037,8.704623,8.677,8.120712,8.4282875,7.501898,7.6001024,6.8873906,7.940771,6.9909506,7.5437717,7.5452266,7.2561727,7.4204836,7.5299215,8.148896,7.8250465,6.7843943,8.3364105,8.729515,7.835104,7.8667316,8.004842,7.8361874,7.2267194,8.278841,8.629814,7.2290406,8.380641,8.081138,8.80459,8.61003,8.273708,8.534474,8.433466,7.5500865,7.1504807,8.436307,7.5113497,8.606084,8.939284,7.4676733,8.229418,8.538885,7.835971,7.9354763,8.438425,6.69386,8.328012,7.4670143,7.7060313,7.786066,9.679673,7.6383615,7.7483883,8.144862
-1.5229617,-1.3957361,12.4554825,10.036242,9.980396,11.59689,6.309161,10.416388,8.678987,8.383239,9.563963,6.569419,9.357462,11.038161,10.77259,9.737751,10.827473,10.973091,6.6282296,7.350769,7.1758823,9.768614,9.331944,10.085953,10.709016,8.624102,8.781301,7.19403,10.103642,10.725861,9.773264,9.2479725,8.594505,8.470236,7.36564,7.21065,11.717004,13.173767,10.732407,7.7607603,11.328044,9.225355,6.156601,8.854152,7.4480247,8.041712,10.487967,8.279679,7.7250338,9.603246,9.476866,9.278789,5.7354045,8.904247,12.196123,7.9985676,8.571854,8.828988,9.385874,8.856564,10.370896,8.109866,9.000917,8.258672,7.434616,12.201668,8.583929,7.382877,7.4328227,8.631852,6.908289,7.104299,10.699651,6.323262,8.913416,10.382668,8.816243,6.027437,7.4284782,8.6609335,8.939667,6.0601683,10.97293,10.390808,9.858972,4.6131077,10.898029,8.8434725,11.330275,9.418012,7.6909647,8.734276,8.252071,10.415485,7.055159,8.369,8.690422,8.296817,8.753015,8.434522,10.412188,7.9905415,7.407013
-1.4792991,-0.89405465,11.788788,5.1538124,7.275343,5.214648,6.7480245,6.3160763,7.1524796,7.9004364,6.452568,9.679417,7.0563164,4.725607,4.208962,6.745951,6.888131,6.8503513,5.596714,7.0943575,7.292345,4.9825106,4.373202,6.489426,4.553111,5.1841908,6.679657,4.8299003,4.6575027,6.5633683,6.8104887,8.039017,5.1608543,6.315491,5.6563954,4.680478,5.66686,4.920126,5.234283,6.126319,7.1389503,5.773169,4.22597,7.462556,7.0376863,5.682951,8.271938,5.6839485,6.872736,5.6148553,8.551591,7.176532,6.7460384,7.861525,5.64843,6.750518,6.455659,7.2331285,5.184788,7.763194,3.727271,4.0781665,7.330158,7.5219836,5.3327713,7.526107,6.6441445,5.933846,7.249957,5.061727,7.724964,5.84569,5.4688406,6.402502,4.6344204,5.6478586,6.516318,7.5886135,5.0481477,6.2516527,6.7686186,8.474415,6.9373503,7.8076067,6.994951,7.2117066,5.725703,5.6344624,6.7456255,6.3406773,3.716137,5.006664,6.0935545,6.5869164,7.642904,4.787586,7.883446,5.383372,5.2579083,5.216786,7.373811,4.197363,8.946037
-1.4356364,1.5908083,11.104219,13.603758,11.314975,11.276259,10.988061,12.562326,12.229382,12.904183,11.284694,12.069881,10.853183,12.044829,11.627648,13.906046,13.363047,10.718461,12.034268,11.986462,12.079044,14.409285,10.968517,12.053214,11.679323,11.458162,12.304899,13.596944,14.01699,11.705584,12.088066,10.610948,7.822406,11.910217,8.844637,13.10346,11.147121,13.632862,9.702763,12.573978,11.945338,13.030772,14.104673,14.216707,13.367781,11.334499,9.273067,12.133796,11.94976,12.565616,11.485965,11.968973,11.839191,11.70156,11.077648,10.690761,11.284488,13.214969,11.268107,12.105935,13.652401,11.878657,13.870053,10.230572,10.706606,12.026266,11.4366455,11.875656,13.398806,10.949391,12.651533,10.780028,12.862604,10.381889,12.774443,11.137721,10.749699,13.379504,11.458598,12.499814,12.287128,11.4242325,15.144167,11.528216,14.3765745,12.1558075,10.202403,12.602956,12.952237,12.755242,13.050014,10.148697,13.499777,11.121098,11.311359,12.710052,11.815806,12.046843,11.654159,12.878121,10.877628,11.27416,13.447181
-1.3919737,0.72572786,10.408619,11.721134,11.574623,12.208419,12.757499,12.300708,12.384685,12.893334,12.349407,12.670469,13.98446,10.961265,12.937551,13.18238,13.464962,11.670264,13.483279,13.0445795,12.919236,12.012895,11.51092,13.468712,13.082555,12.301946,12.659715,13.452865,12.683025,14.778274,13.370079,11.4201765,12.360655,13.556096,12.525004,15.431032,12.475255,11.085618,12.670768,13.170563,11.034626,13.935263,14.160082,12.299869,11.899909,12.870574,11.308464,13.111902,12.236832,13.022488,12.783152,12.242649,13.005594,12.642445,14.0891485,12.281244,12.411164,12.765696,12.365026,13.575686,12.521807,12.946795,12.114892,13.135851,13.175358,13.305786,13.4393835,13.52608,12.96727,12.592213,13.667121,12.156674,13.128382,13.41461,12.190573,12.961359,13.660194,14.095331,13.8824215,12.953487,12.186465,12.424861,13.409681,13.298092,12.490541,13.417916,13.275954,13.445246,13.19919,11.272295,13.009277,13.336371,13.359281,13.891605,11.752416,12.902378,13.396175,13.441633,11.648113,12.336773,13.006792,12.556034,13.906999
