0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.7412751,15.070111,-0.037541695,-0.05489452,-0.048406094,-0.056970723,-0.0056109875,-0.037553728,-0.043301627,-0.032095,-0.0820482,-0.023464158,-0.03070192,-0.057969473,-0.07178187,-0.08058046,-0.04736056,-0.032930456,-0.07206796,-0.0409206,-0.056542657,-0.06047082
-1.6976125,14.363523,-0.038088374,-0.054488868,-0.04841946,-0.056544036,-0.0058213994,-0.0373274,-0.04326334,-0.032548435,-0.08136048,-0.02343006,-0.030408345,-0.057492882,-0.07121496,-0.07967518,-0.047291875,-0.033102028,-0.07198022,-0.041110896,-0.056632884,-0.060545534
-1.6539497,12.510862,-0.038635068,-0.054083228,-0.048586912,-0.056117326,-0.006284505,-0.03710103,-0.043225102,-0.033001892,-0.08060458,-0.023544889,-0.030114323,-0.05701627,-0.0706481,-0.07876991,-0.047223203,-0.03328091,-0.07189247,-0.041417047,-0.05672308,-0.06062021
-1.6102871,12.96996,-0.03918173,-0.053677596,-0.048772693,-0.055690624,-0.0068419054,-0.036874674,-0.043186806,-0.033455357,-0.079875976,-0.023661155,-0.029824317,-0.056539655,-0.07008118,-0.07786465,-0.047154523,-0.033417366,-0.071804725,-0.041723184,-0.056813292,-0.060599133
-1.5666244,15.397413,-0.03972839,-0.05327197,-0.048958488,-0.055272378,-0.0073993094,-0.036696456,-0.043148547,-0.0339088,-0.079147406,-0.023777444,-0.029609047,-0.05611796,-0.06951433,-0.07695936,-0.04708585,-0.033378877,-0.07168109,-0.042029336,-0.056869097,-0.060564913
-1.5229617,12.429234,-0.040315308,-0.052866325,-0.049144275,-0.054870613,-0.007956706,-0.036550872,-0.04311028,-0.03437406,-0.07841882,-0.024315417,-0.029602803,-0.05582156,-0.06894743,-0.07619847,-0.047017165,-0.03334044,-0.07155091,-0.042335473,-0.05686617,-0.06053073
-1.4792991,12.255657,-0.040868223,-0.05246067,-0.04933007,-0.054468863,-0.008514132,-0.036407813,-0.04322616,-0.03487675,-0.07767249,-0.02495109,-0.029601693,-0.055525146,-0.06838053,-0.0754777,-0.046964027,-0.033306733,-0.07142076,-0.042641647,-0.056888297,-0.060397558
-1.4356364,11.046003,-0.04134184,-0.052055053,-0.049237423,-0.054034285,-0.00907154,-0.036331467,-0.043422453,-0.035270445,-0.07689364,-0.025459535,-0.029600576,-0.055014327,-0.06781364,-0.07475689,-0.046913497,-0.033291325,-0.07129059,-0.042947777,-0.056948483,-0.060273856
-1.3919737,10.479815,-0.04181543,-0.051649384,-0.048960216,-0.05354973,-0.009628948,-0.03625512,-0.043618783,-0.03566414,-0.07611479,-0.025776085,-0.029599443,-0.054428563,-0.067305095,-0.074036084,-0.046862975,-0.033239394,-0.07116042,-0.043253936,-0.05679582,-0.06015016
-1.348311,9.71332,-0.042219296,-0.05121255,-0.048643403,-0.05306518,-0.010185003,-0.036178797,-0.04381509,-0.036057852,-0.07552254,-0.02610118,-0.029598325,-0.053842783,-0.066704884,-0.0733083,-0.046877474,-0.033187464,-0.071030244,-0.043560088,-0.056571163,-0.060026504
-1.3046484,8.627207,-0.042471558,-0.05072178,-0.04832662,-0.05258064,-0.010727543,-0.036102436,-0.043927357,-0.03645158,-0.07497122,-0.026426256,-0.029555768,-0.053257026,-0.06605239,-0.07257683,-0.046984456,-0.03313552,-0.07090008,-0.043866225,-0.05634652,-0.059902817
-1.2609857,8.566242,-0.04274133,-0.05023101,-0.048009828,-0.052096076,-0.011184212,-0.036026098,-0.04381579,-0.0368383,-0.07441989,-0.026751332,-0.029204324,-0.052671254,-0.065418914,-0.07184536,-0.046839595,-0.033083595,-0.07082477,-0.04416479,-0.056113474,-0.05977913
-1.217323,8.800113,-0.043011114,-0.049740225,-0.04769303,-0.051611535,-0.011510342,-0.03594976,-0.04370424,-0.03720905,-0.073868565,-0.027076423,-0.02885288,-0.05208551,-0.06481704,-0.07108879,-0.046678044,-0.033031672,-0.07076302,-0.043997683,-0.055880204,-0.059655465
-1.1736604,6.240297,-0.043280892,-0.049238876,-0.04737623,-0.051126964,-0.011821933,-0.035885222,-0.043592706,-0.03758005,-0.07331722,-0.027401522,-0.028501436,-0.05149973,-0.06421835,-0.07019515,-0.046374783,-0.03297972,-0.07070126,-0.04383056,-0.055646926,-0.059570514
-1.1299976,6.636595,-0.043550685,-0.04888981,-0.047059424,-0.05064243,-0.012326255,-0.035828203,-0.043481156,-0.037951052,-0.072730534,-0.027726598,-0.028145619,-0.050968528,-0.0636668,-0.0693015,-0.0459961,-0.03292779,-0.07049831,-0.043663435,-0.055430397,-0.059319146
-1.086335,4.0590777,-0.043820463,-0.04856652,-0.047052495,-0.050157115,-0.012901865,-0.035894625,-0.04336959,-0.038322054,-0.07163364,-0.028051697,-0.027674764,-0.05049593,-0.06293371,-0.06840785,-0.045610785,-0.032812096,-0.07007947,-0.043496326,-0.055226006,-0.05906778
-1.0426723,5.1037316,-0.04409025,-0.048243262,-0.04706803,-0.049671337,-0.013605457,-0.036058307,-0.043337703,-0.038708612,-0.07051575,-0.028376773,-0.027086608,-0.050030433,-0.06218958,-0.06751421,-0.045234226,-0.0326233,-0.0696252,-0.04332921,-0.055021614,-0.058653362
