0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-1.7197807955293232,-2.56195569494648,1.4123323588880063,-0.11020900254437538,-12.241829151527249,5.6223205572171056,4.10769321829445,-2.3747418751735596,1.7494626156459134,2.2549200055159018,7.276949967291123,-4.392398903747635,-1.967486812688201,6.42952918273117,-5.1921499950458765,2.286590419653427,-4.813737010076243,1.433386509648072,-2.6623448037299076,2.2798727595693045,-2.307478636906925,3.596542036744432,5.945440983795259,-0.07593664327396366,5.511258474054881,-10.800150409175473,4.079348309071293,-7.282299222510762,-5.2218479198676535,2.78011606108097,2.5544803903894495,4.32034134449302,2.1480116637563835,-0.058481290012434406,-0.9289335518137618,4.88079093412655,5.740411998870946,-1.8130589274079825,4.805277339660228,-2.0765439894550908,2.1763658610346273,0.31760452176018616,4.525132993715491,-2.6338452917381687,-10.58252037667067,-2.194963737265848,-0.5950274821400786,-6.548776504463528,6.706670226106214,5.309042455582306,3.42115395034652,0.6105424975426406,-5.8703183618215835,-10.914018903434375,-10.073226796769845,-1.5969096895186,-6.243297645276775,0.3760050245357618,4.324893220820942,4.16444964032607,7.281101692279599,-0.7966966656244217,1.2257678476047427,-1.3461382112909506,-2.0040796065068123,-2.156234033237868,0.19094224444256225,1.147090962101739,3.1978876727628167,-2.2393368461839747,-8.572411441714054,4.593449041078435,1.2615309406610955,-0.5034993529498262,4.84804770179448,1.3175698926346393,10.011455856089135,4.337088091606154,0.7849964746433997,3.619774944370617,-0.4754540339606146,-7.019870581038062,7.428329122320165,-9.924805570562821,-0.6705328631336545,-1.6899633543701735,3.2790404566868787,-1.3816442271803195,6.833118686160338,-0.23271089428433755,-1.7074291604179517,-2.7526849197342207,-3.113692598465076,-4.848505655015434,-1.167520055613401,0.9421650766810743,-3.36185857930222,-3.720479703489084,-2.093412591341186,1.9491011091637513,-2.7097268371325756,0.08143282502254268
-1.7154185686514987,-2.79946854228928,1.4084824147853032,-0.11153495170946148,-12.217708837697115,5.615163203083306,4.104408994120618,-2.3765485330811,1.757687566857325,2.2608784429789264,7.26385161055204,-4.389233171559026,-1.9610314027543412,6.4163906410100235,-5.175314237731749,2.2851052760719313,-4.8032261035504815,1.433475049297975,-2.654739029137878,2.272024874245764,-2.2989610948368964,3.587500847472729,5.9339440133954255,-0.0789513688093133,5.499522193545274,-10.779251036532086,4.075809213787124,-7.262668580188093,-5.2061606141555545,2.7691904103398652,2.559780035949329,4.311927648629252,2.1455888161109797,-0.054802014741427485,-0.924005032467142,4.871043191489479,5.734150042534174,-1.8058153732946765,4.792601842512139,-2.060844086545842,2.171225002197242,0.31728282371115024,4.519187919966129,-2.6256906842637733,-10.562810959295062,-2.1888141653933104,-0.5921320286732925,-6.522402363329877,6.692586456887479,5.3040914454142065,3.4178678699245273,0.6132395405329667,-5.858043908285826,-10.894559714509972,-10.049110479828464,-1.5912377185782103,-6.229271889865771,0.3794126543742993,4.32018891018975,4.1600542750601255,7.267891541756788,-0.7979548269758552,1.2188069742406968,-1.3370441262499266,-1.9991684533265945,-2.153374036539815,0.20076471100352966,1.1479593315075876,3.186558859153833,-2.237292600962144,-8.549999416002922,4.579143521202435,1.2659078094941976,-0.5037839448493645,4.840289881479439,1.3156773753468587,10.001326808015781,4.3229618559975815,0.782319007552863,3.6113460399651043,-0.469786777116413,-6.998856627888187,7.411039213260727,-9.909425159975287,-0.6642882111625046,-1.6815946411857001,3.278907449918508,-1.3810606993948746,6.829916303211524,-0.2334723395687548,-1.6976463205320844,-2.7457450628661597,-3.1066967760121154,-4.835928125576828,-1.157455905370524,0.9473253060787628,-3.3527111032641264,-3.705971079365627,-2.088190754895514,1.9541291256996989,-2.695720115813317,0.08262669272573242
-1.7110563417736737,10.8841260578104,1.4046324706826,-0.11286090087455175,-12.193588523866973,5.608005848949497,4.101124769946776,-2.378355190988633,1.7659125180687327,2.2668368804419474,7.250753253812946,-4.386067439370413,-1.9545759928204811,6.403252099288864,-5.15847848041762,2.283620132490431,-4.792715197024719,1.4335635889478755,-2.6471332545458433,2.2641769889222205,-2.290443552766865,3.5784596582010204,5.922447042995585,-0.08196609434466373,5.48778591303566,-10.758351663888687,4.072270118502947,-7.24303793786542,-5.190473308443451,2.7582647595987604,2.565079681509202,4.303513952765479,2.1431659684655715,-0.051122739470423506,-0.9190765131205236,4.861295448852399,5.727888086197398,-1.7985718191813684,4.779926345364044,-2.0451441836365873,2.1660841433598534,0.3169611256621182,4.513242846216761,-2.617536076789377,-10.54310154191944,-2.182664593520773,-0.5892365752065074,-6.496028222196219,6.678502687668739,5.299140435246098,3.414581789502529,0.6159365835232895,-5.845769454750063,-10.875100525585562,-10.024994162887072,-1.585565747637819,-6.215246134454763,0.38282028421283554,4.3154845995585545,4.155658909794178,7.25468139123397,-0.7992129883272885,1.211846100876651,-1.3279500412089007,-1.9942573001463721,-2.1505140398417604,0.2105871775644964,1.1488277009134318,3.175230045544846,-2.235248355740307,-8.527587390291783,4.56483800132643,1.270284678327297,-0.5040685367489048,4.8325320611643905,1.313784858059074,9.99119775994241,4.3088356203890035,0.779641540462324,3.6029171355595873,-0.46411952027221226,-6.977842674738306,7.393749304201283,-9.894044749387746,-0.6580435591913572,-1.6732259280012234,3.2787744431501338,-1.3804771716094297,6.826713920262705,-0.2342337848531708,-1.6878634806462158,-2.7388052059980996,-3.0997009535591467,-4.82335059613822,-1.1473917551276465,0.9524855354764483,-3.3435636272260325,-3.691462455242169,-2.0829689184498417,1.9591571422356433,-2.681713394494059,0.08382056042892083
-1.7066941148958492,-2.60967296104823,1.4007825265798972,-0.11418685003964446,-12.169468210036847,5.6008484948156925,4.0978405457729385,-2.3801618488961735,1.7741374692801497,2.2727953179049702,7.2376548970738614,-4.38290170718181,-1.948120582886624,6.390113557567717,-5.141642723103501,2.2821349889089353,-4.7822042904989654,1.433652128597779,-2.639527479953813,2.256329103598677,-2.28192601069684,3.5694184689293182,5.910950072595752,-0.08498081988002504,5.476049632526052,-10.737452291245305,4.068731023218767,-7.223407295542755,-5.174786002731355,2.747339108857653,2.5703793270690776,4.295100256901707,2.1407431208201677,-0.04744346419941786,-0.9141479937739119,4.851547706215323,5.721626129860617,-1.7913282650680638,4.76725084821596,-2.0294442807273407,2.1609432845224648,0.3166394276130745,4.507297772467391,-2.609381469314985,-10.52339212454384,-2.176515021648241,-0.5863411217397209,-6.4696540810625685,6.664418918450003,5.2941894250779935,3.4112957090805374,0.6186336265136125,-5.833495001214309,-10.855641336661169,-10.000877845945697,-1.579893776697433,-6.201220379043771,0.38622791405137136,4.310780288927362,4.151263544528235,7.241471240711165,-0.8004711496787262,1.204885227512604,-1.3188559561678719,-1.9893461469661555,-2.147654043143712,0.2204096441254647,1.1496960703192793,3.16390123193586,-2.2332041105184715,-8.505175364580657,4.550532481450429,1.2746615471604001,-0.5043531286484492,4.82477424084935,1.3118923407712895,9.981068711869051,4.294709384780426,0.7769640733717853,3.59448823115408,-0.4584522634280137,-6.956828721588432,7.376459395141843,-9.878664338800219,-0.6517989072202114,-1.6648572148167524,3.278641436381762,-1.3798936438239888,6.823511537313895,-0.23499523013758938,-1.678080640760354,-2.731865349130042,-3.092705131106184,-4.810773066699621,-1.1373276048847711,0.9576457648741366,-3.334416151187942,-3.676953831118719,-2.0777470820041746,1.964185158771594,-2.667706673174804,0.08501442813210625
-1.7023318880180245,9.82729080412926,1.396932582477193,-0.11551279920473428,-12.14534789620671,5.5936911406818925,4.094556321599107,-2.3819685068037124,1.7823624204915685,2.278753755368002,7.224556540334782,-4.379735974993207,-1.9416651729527625,6.3769750158465675,-5.1248069657893796,2.280649845327435,-4.771693383973206,1.4337406682476819,-2.631921705361779,2.2484812182751313,-2.273408468626809,3.5603772796576187,5.899453102195922,-0.0879955454153778,5.464313352016446,-10.71655291860192,4.06519192793459,-7.203776653220088,-5.159098697019256,2.7364134581165507,2.575678972628955,4.286686561037938,2.1383202731747684,-0.043764188928407166,-0.9092194744272968,4.841799963578248,5.7153641735238345,-1.7840847109547573,4.7545753510678725,-2.0137443778180875,2.1558024256850743,0.31631772956403237,4.501352698718019,-2.601226861840587,-10.503682707168235,-2.1703654497757023,-0.5834456682729324,-6.443279939928919,6.650335149231262,5.289238414909887,3.4080096286585455,0.62133066950394,-5.8212205476785535,-10.83618214773676,-9.976761529004312,-1.5742218057570423,-6.187194623632773,0.3896355438899063,4.306075978296166,4.146868179262291,7.228261090188358,-0.8017293110301567,1.1979243541485567,-1.3097618711268417,-1.9844349937859391,-2.144794046445659,0.23023211068644112,1.1505644397251293,3.1525724183268746,-2.231159865296639,-8.482763338869518,4.536226961574426,1.2790384159935007,-0.5046377205479905,4.8170164205343085,1.3099998234835104,9.97093966379569,4.280583149171853,0.774286606281245,3.58605932674857,-0.4527850065838114,-6.935814768438552,7.359169486082402,-9.863283928212688,-0.6455542552490608,-1.656488501632276,3.2785084296133906,-1.3793101160385461,6.820309154365083,-0.23575667542200685,-1.6682978008744926,-2.7249254922619848,-3.085709308653212,-4.798195537261016,-1.1272634546418918,0.9628059942718261,-3.3252686751498466,-3.6624452069952707,-2.0725252455585084,1.9692131753075446,-2.653699951855547,0.08620829583528888
-1.6979696611402,-1.60418281976689,1.3930826383744899,-0.11683874836982644,-12.121227582376582,5.586533786548086,4.091272097425265,-2.383775164711249,1.7905873717029788,2.2847121928310203,7.211458183595693,-4.376570242804601,-1.9352097630189058,6.363836474125413,-5.1079712084752575,2.2791647017459375,-4.76118247744745,1.4338292078975845,-2.6243159307697486,2.2406333329515906,-2.2648909265567836,3.551336090385915,5.887956131796084,-0.09101027095073444,5.452577071506834,-10.695653545958532,4.061652832650413,-7.18414601089742,-5.143411391307155,2.7254878073754485,2.580978618188829,4.278272865174168,2.135897425529361,-0.040084913657403076,-0.9042909550806812,4.832052220941171,5.709102217187058,-1.7768411568414502,4.741899853919783,-1.9980444749088406,2.1506615668476874,0.3159960315149988,4.495407624968653,-2.593072254366194,-10.483973289792631,-2.164215877903171,-0.5805502148061483,-6.4169057987952725,6.636251380012525,5.2842874047417805,3.404723548236551,0.6240277124942615,-5.808946094142797,-10.816722958812365,-9.952645212062933,-1.5685498348166544,-6.173168868221773,0.3930431737284408,4.301371667664974,4.142472813996347,7.215050939665545,-0.8029874723815941,1.1909634807845058,-1.3006677860858131,-1.9795238406057256,-2.141934049747608,0.2400545772474082,1.1514328091309747,3.1412436047178893,-2.229115620074807,-8.460351313158387,4.521921441698427,1.2834152848266056,-0.5049223124475319,4.809258600219263,1.3081073061957267,9.960810615722327,4.266456913563278,0.771609139190707,3.577630422343054,-0.4471177497396124,-6.914800815288678,7.3418795770229615,-9.847903517625156,-0.6393096032779103,-1.6481197884478034,3.2783754228450173,-1.378726588253103,6.81710677141627,-0.23651812070642714,-1.6585149609886298,-2.7179856353939256,-3.0787134862002485,-4.785618007822415,-1.1171993043990138,0.9679662236695123,-3.316121199111751,-3.647936582871817,-2.067303409112838,1.9742411918434934,-2.639693230536291,0.08740216353847585
-1.693607434262375,-1.01475887534717,1.3892326942717867,-0.11816469753491454,-12.097107268546443,5.579376432414279,4.087987873251427,-2.3855818226187893,1.7988123229143886,2.2906706302940396,7.198359826856604,-4.373404510615986,-1.928754353085048,6.350697932404261,-5.0911354511611275,2.277679558164441,-4.75067157092169,1.4339177475474858,-2.6167101561777173,2.232785447628048,-2.256373384486758,3.5422949011142073,5.876459161396247,-0.09402499648608681,5.440840790997222,-10.67475417331514,4.05811373736624,-7.164515368574748,-5.127724085595057,2.7145621566343365,2.5862782637487065,4.269859169310395,2.1334745778839554,-0.036405638386398986,-0.8993624357340624,4.822304478304094,5.702840260850285,-1.769597602728145,4.729224356771693,-1.982344571999591,2.1455207080103023,0.31567433346596374,4.489462551219289,-2.5849176468917996,-10.464263872417009,-2.1580663060306327,-0.5776547613393633,-6.390531657661612,6.622167610793789,5.27933639457368,3.401437467814553,0.6267247554845858,-5.796671640607042,-10.797263769887962,-9.928528895121543,-1.5628778638762644,-6.159143112810765,0.3964508035669798,4.296667357033781,4.1380774487303995,7.2018407891427305,-0.8042456337330302,1.1840026074204617,-1.2915737010447905,-1.9746126874255039,-2.139074053049556,0.24987704380837106,1.1523011785368207,3.129914791108903,-2.2270713748529705,-8.437939287447252,4.507615921822423,1.2877921536597048,-0.5052069043470744,4.801500779904221,1.3062147889079412,9.950681567648962,4.252330677954702,0.768931672100172,3.5692015179375414,-0.4414504928954119,-6.893786862138802,7.324589667963522,-9.832523107037618,-0.6330649513067675,-1.6397510752633295,3.278242416076645,-1.3781430604676586,6.81390438846745,-0.2372795659908431,-1.6487321211027584,-2.7110457785258673,-3.071717663747285,-4.773040478383809,-1.1071351541561385,0.9731264530671999,-3.3069737230736633,-3.6334279587483564,-2.0620815726671644,1.9792692083794379,-2.625686509217032,0.0885960312416686
-1.6892452073845505,-1.87154268527651,1.3853827501690854,-0.1194906467000052,-12.072986954716304,5.572219078280478,4.084703649077594,-2.38738848052632,1.807037274125806,2.296629067757074,7.185261470117521,-4.3702387784273835,-1.9222989431511845,6.3375593906831105,-5.074299693847006,2.2761944145829407,-4.740160664395929,1.4340062871973898,-2.6091043815856816,2.224937562304505,-2.2478558424167208,3.5332537118425087,5.864962190996415,-0.09703972202143835,5.429104510487615,-10.653854800671747,4.054574642082063,-7.144884726252078,-5.112036779882954,2.7036365058932406,2.5915779093085805,4.261445473446627,2.1310517302385534,-0.03272636311538901,-0.8944339163874478,4.812556735667021,5.696578304513505,-1.7623540486148361,4.716548859623607,-1.966644669090334,2.140379849172912,0.3153526354169255,4.483517477469918,-2.5767630394174015,-10.444554455041404,-2.151916734158097,-0.5747593078725733,-6.364157516527961,6.608083841575047,5.274385384405571,3.398151387392562,0.6294217984749113,-5.784397187071279,-10.777804580963554,-9.904412578180162,-1.5572058929358736,-6.145117357399768,0.39985843340551463,4.291963046402585,4.133682083464458,7.188630638619923,-0.8055037950844592,1.1770417340564177,-1.2824796160037564,-1.9697015342452837,-2.1362140563515,0.2596995103693498,1.15316954794267,3.1185859774999196,-2.225027129631135,-8.415527261736115,4.493310401946423,1.2921690224928082,-0.5054914962466146,4.793742959589179,1.3043222716201628,9.9405525195756,4.238204442346127,0.7662542050096313,3.5607726135320314,-0.43578323605121033,-6.872772908988919,7.307299758904081,-9.817142696450086,-0.6268202993356131,-1.63138236207885,3.278109409308276,-1.377559532682215,6.81070200551864,-0.23804101127525873,-1.6389492812168964,-2.7041059216578054,-3.064721841294313,-4.760462948945205,-1.0970710039132583,0.9782866824648886,-3.2978262470355606,-3.6189193346249082,-2.056859736221498,1.9842972249153898,-2.611679787897774,0.08978989894485168
-1.6848829805067258,-1.73814361956696,1.3815328060663787,-0.12081659586509497,-12.048866640886171,5.565061724146672,4.081419424903755,-2.3891951384338643,1.8152622253372168,2.3025875052200915,7.172163113378433,-4.367073046238776,-1.915843533217327,6.3244208489619576,-5.057463936532883,2.2747092710014414,-4.729649757870169,1.4340948268472906,-2.601498606993651,2.21708967698096,-2.239338300346698,3.524212522570803,5.853465220596577,-0.10005444755679227,5.417368229978004,-10.632955428028358,4.051035546797882,-7.125254083929413,-5.0963494741708555,2.6927108551521304,2.596877554868456,4.253031777582855,2.128628882593148,-0.02904708784438259,-0.8895053970408322,4.802808993029942,5.690316348176722,-1.7551104945015332,4.703873362475516,-1.9509447661810881,2.1352389903355222,0.31503093736788335,4.477572403720547,-2.568608431943007,-10.424845037665795,-2.145767162285561,-0.571863854405788,-6.337783375394313,6.594000072356308,5.269434374237465,3.3948653069705683,0.6321188414652354,-5.772122733535521,-10.758345392039152,-9.880296261238778,-1.5515339219954845,-6.131091601988766,0.40326606324404857,4.287258735771389,4.12928671819851,7.17542048809711,-0.8067619564358943,1.1700808606923658,-1.2733855309627347,-1.9647903810650698,-2.133354059653451,0.2695219769303142,1.1540379173485165,3.1072571638909308,-2.2229828844093023,-8.393115236024983,4.479004882070417,1.2965458913259071,-0.5057760881461552,4.785985139274134,1.302429754332379,9.930423471502236,4.224078206737551,0.7635767379190905,3.552343709126516,-0.4301159792070096,-6.851758955839042,7.290009849844637,-9.801762285862551,-0.6205756473644672,-1.6230136488943805,3.277976402539899,-1.3769760048967723,6.807499622569824,-0.23880245655967902,-1.629166441331032,-2.6971660647897497,-3.0577260188413495,-4.747885419506599,-1.0870068536703834,0.9834469118625753,-3.2886787709974694,-3.6044107105014547,-2.0516378997758293,1.9893252414513356,-2.597673066578519,0.0909837666480362
