-1.7197807,-0.28998688,-2.561956
-1.7154185,-0.32377118,-2.7994685
-1.7110562,1.6226138,10.884126
-1.706694,-0.29677427,-2.609673
-1.7023318,1.4722872,9.827291
-1.6979696,-0.1537511,-1.6041828
-1.6936073,-0.069910124,-1.0147588
-1.6892451,-0.19178097,-1.8715427
-1.6848829,-0.17280598,-1.7381436
-1.6805207,1.0755835,7.03836
-1.6761584,-0.29510477,-2.5979362
-1.6717962,1.4125239,9.407139
-1.667434,1.4483418,9.658949
-1.6630716,-0.6308374,-4.958224
-1.6587094,-0.41733232,-3.4572277
-1.6543472,-0.30190384,-2.6457353
-1.649985,-0.29632214,-2.6064944
-1.6456227,1.263042,8.356242
-1.6412605,1.2168554,8.031539
-1.6368983,1.2084283,7.972294
-1.632536,1.4831923,9.903956
-1.6281738,-0.30661145,-2.678831
-1.6238116,-0.56965446,-4.528092
-1.6194494,1.3218402,8.7696085
-1.6150872,-0.48352042,-3.9225473
-1.6107249,-0.3216211,-2.7843528
-1.6063627,-0.6170967,-4.861624
-1.6020005,-0.46400562,-3.7853532
-1.5976382,1.1227603,7.3700256
-1.5932761,-0.68264735,-5.3224616
-1.5889139,1.2292147,8.118427
-1.5845517,1.4194393,9.455756
-1.5801895,-0.6709725,-5.2403846
-1.5758272,1.2654263,8.373005
-1.571465,-0.47720158,-3.8781242
-1.5671028,1.0287018,6.7087693
-1.5627406,-0.82374847,-6.3144393
-1.5583783,-0.6470695,-5.07234
-1.554016,-0.894507,-6.81189
-1.5496538,1.1384666,7.480445
-1.5452915,-0.5132654,-4.131662
-1.5409293,1.1649301,7.6664906
-1.5365671,1.2309206,8.130421
-1.5322049,1.3057456,8.65646
-1.5278426,-1.056721,-7.9522967
-1.5234804,1.104505,7.2416854
-1.5191182,1.3359301,8.868665
-1.514756,-0.8639486,-6.5970564
-1.5103937,-1.1412257,-8.546387
-1.5060315,-0.87014484,-6.640618
-1.5016693,-0.6547302,-5.126197
-1.4973071,1.2861558,8.518739
-1.4929448,0.9676592,6.279624
-1.4885826,-1.107092,-8.306418
-1.4842204,-1.0152003,-7.660395
-1.4798582,0.8956003,5.7730317
-1.4754959,1.0433197,6.8115373
-1.4711337,-1.2042831,-8.989697
-1.4667715,1.3041276,8.645084
-1.4624093,1.1926146,7.8611193
-1.458047,1.072989,7.02012
-1.4536848,-1.2030448,-8.980991
-1.4493226,-1.0723354,-8.06207
-1.4449604,-1.0507884,-7.910589
-1.4405981,1.3737986,9.134891
-1.4362359,0.7352922,4.6460238
-1.4318737,1.1499308,7.561042
-1.4275115,-0.79585993,-6.118376
-1.4231492,-1.1063416,-8.301143
-1.418787,-0.8978738,-6.83556
-1.4144248,-1.0557709,-7.945617
-1.4100626,-1.1542298,-8.637809
-1.4057003,-0.93649524,-7.1070786
-1.4013381,-0.8798073,-6.7085476
-1.3969759,-0.95963794,-7.269778
-1.3926136,1.0008855,6.5132136
-1.3882514,1.1379111,7.4765396
-1.3838892,1.0412225,6.796793
-1.379527,-1.0664248,-8.020517
-1.3751647,-1.0063277,-7.598019
-1.3708025,-1.1801026,-8.819702
-1.3664403,-0.9600285,-7.272524
-1.3620781,0.9774785,6.3486567
-1.3577158,0.86855125,5.5828695
-1.3533536,0.8442935,5.412331
-1.3489914,-1.5183663,-11.197784
-1.3446292,-1.3659713,-10.126408
-1.340267,-1.1622962,-8.694518
-1.3359046,-1.0627055,-7.9943695
-1.3315424,0.5757144,3.52415
-1.3271801,0.78382844,4.987246
-1.322818,-0.95637536,-7.246841
-1.3184558,-1.2751895,-9.488188
-1.3140936,-1.1475124,-8.590585
-1.3097314,0.5526574,3.3620534
-1.3053691,0.6736308,4.2125278
-1.3010069,0.5761277,3.5270557
-1.2966447,0.6659168,4.1582966
-1.2922825,-1.2747507,-9.485103
-1.2879202,-1.3193742,-9.798818
-1.283558,-1.6911399,-12.412428
-1.2791958,0.6026631,3.7136064
-1.2748336,0.77979696,4.958904
-1.2704713,-1.428593,-10.566654
-1.2661091,-1.300405,-9.66546
-1.2617469,0.6236768,3.8613381
-1.2573847,0.4857127,2.8914146
-1.2530224,-1.1076554,-8.310379
-1.2486602,-1.4456671,-10.68669
-1.244298,-0.9304639,-7.064677
-1.2399358,0.26932067,1.3701222
-1.2355735,0.43850398,2.559525
-1.2312113,-1.2876626,-9.575877
-1.226849,-1.3684727,-10.143992
